dim1,dim2,Test_file1_exp1,Test_file1_unc1,Test_file2_exp1,Test_file2_unc1,Test_file3_exp1,Test_file3_unc1,Test_file3_exp2,Test_file3_unc2
1.34,-0.06,0.6624257008625636,0.40105852137288917,inf,inf,0.4816499418884468,0.0933343564213477,inf,inf
1.34,-0.05,0.6616035131655708,0.40107377903589336,inf,inf,0.48057669304865813,0.09355417388816727,inf,inf
1.34,-0.04,0.6606842253673526,0.4010905957242629,inf,inf,0.4794339073106646,0.09376876512980088,inf,inf
1.34,-0.03,0.6596678443828824,0.4011089717068214,inf,inf,0.47822147760562306,0.09397792446119138,inf,inf
1.34,-0.02,0.6585543960843356,0.4011289140267586,inf,inf,0.4769393209179129,0.09418150153820709,inf,inf
1.34,-0.01,0.6573439253132832,0.4011504364896134,inf,inf,0.47558737844227794,0.09437940160802835,inf,inf
1.34,0.0,0.6560364958868218,0.4011735596494463,inf,inf,0.4741656157283556,0.09457158590045087,inf,inf
1.34,0.01,0.6546321905992843,0.40119831079279034,inf,inf,0.4726740228124964,0.0947580721576551,inf,inf
1.34,0.02,0.6531311112185954,0.4012247239205314,inf,inf,0.4711126143367128,0.09493893529872761,inf,inf
1.34,0.03,0.6515333784776178,0.4012528397276861,inf,inf,0.4694814296546448,0.09511430821397872,inf,inf
1.34,0.04,0.6498391320605822,0.4012827055810778,inf,inf,0.46778053292445776,0.09528438268280254,inf,inf
1.34,0.05,0.6480485305842072,0.4013143754948343,inf,inf,0.4660100131885385,0.09544941040748169,inf,inf
1.34,0.06,0.6461617515740878,0.4013479101037997,inf,inf,0.46416998443991186,0.09560970415394773,inf,inf
1.34,0.07,0.6441789914354836,0.40138337663479146,inf,inf,0.46226058567531547,0.09576563898904174,inf,inf
1.34,0.08,0.6421004654195911,0.4014208488755087,inf,inf,0.460281980934818,0.09591765360214681,inf,inf
1.34,0.09,0.6399264075848422,0.401460407141313,inf,inf,0.4582343593279625,0.09606625169750227,inf,inf
1.34,0.1,0.6376570707526803,0.4015021382397594,inf,inf,0.4561179350463438,0.09621200344157288,inf,inf
1.34,0.11,0.6352927264586494,0.40154613543269224,inf,inf,0.4539329473626137,0.09635554694801221,inf,inf
1.34,0.12,0.6328336648984839,0.40159249839602446,inf,inf,0.45167966061582954,0.09649758978060113,inf,inf
1.34,0.13,0.6302801948688037,0.4016413331771151,inf,inf,0.44935836418318553,0.09663891045249892,inf,inf
1.34,0.14,0.6276326437033213,0.401692752149627,inf,inf,0.4469693724380459,0.09678035989766123,inf,inf
1.34,0.15,0.6248913572046231,0.4017468739659073,inf,inf,0.4445130246943245,0.09692286288812461,inf,inf
1.34,0.16,0.6220566995694709,0.40180382350662164,inf,inf,0.44198968513719183,0.09706741936819409,inf,inf
1.34,0.17,0.6191290533102398,0.40186373182796065,inf,inf,0.43939974274012084,0.09721510567422609,inf,inf
1.34,0.18,0.6161088191711063,0.40192673610594104,inf,inf,0.43674361116831983,0.0973670756061384,inf,inf
1.34,0.19,0.6129964160406955,0.40199297957786234,inf,inf,0.4340217286685508,0.09752456131444151,inf,inf
1.34,0.2,0.6097922808572633,0.4020626114811183,inf,inf,0.43123455794540133,0.09768887396424945,inf,inf
1.34,0.21,0.6064968685112946,0.40213578698882946,inf,inf,0.428382586024064,0.0978614041356989,inf,inf
1.34,0.22,0.6031106517429434,0.4022126671425535,inf,inf,0.42546632409967566,0.09804362191853158,inf,inf
1.34,0.23,0.5996341210333564,0.40229341878187846,inf,inf,0.42248630737327564,0.098237076657161,inf,inf
1.34,0.24,0.5960677844936102,0.4023782144708411,inf,inf,0.4194430948745089,0.09844339630187945,inf,inf
1.34,0.25,0.5924121677461678,0.4024672324210765,inf,inf,0.4163372692711147,0.09866428632174386,inf,inf
1.34,0.26,0.5886678138049163,0.40256065641157607,inf,inf,0.4131694366653409,0.09890152813532711,inf,inf
1.34,0.27,0.5848352829470977,0.40265867570515246,inf,inf,0.4099402263773615,0.09915697701726288,inf,inf
1.34,0.28,0.5809151525842248,0.40276148496115804,inf,inf,0.4066502907158531,0.09943255944119021,inf,inf
1.34,0.29,0.5769080171246903,0.40286928414495643,inf,inf,0.40330030473582346,0.09973026982363926,inf,inf
1.34,0.3,0.5728144878361726,0.40298227843337764,inf,inf,0.39989096598384566,0.10005216663864085,inf,inf
1.34,0.31,0.5686351926996304,0.40310067811662936,inf,inf,0.39642299423086147,0.10040036787947747,inf,inf
1.34,0.32,0.5643707762610556,0.4032246984963999,inf,inf,0.39289713119267633,0.10077704585196774,inf,inf
1.34,0.33,0.5600218994790368,0.40335455977998236,inf,inf,0.38931414023832533,0.10118442129316382,inf,inf
1.34,0.34,0.555589239566755,0.40349048697040213,inf,inf,0.3856748060865036,0.10162475682006845,inf,inf
1.34,0.35,0.551073489830863,0.403632709752582,inf,inf,0.3819799344901995,0.10210034972499693,inf,inf
1.34,0.36,0.5464753595052897,0.4037814623755043,inf,inf,0.37823035190976917,0.10261352414713949,inf,inf
1.34,0.37,0.5417955735818125,0.40393698352993174,inf,inf,0.37442690517459853,0.10316662266363621,inf,inf
1.34,0.38,0.5370348726356494,0.4040995162221279,inf,inf,0.370570461133614,0.10376199735750212,inf,inf
1.34,0.39,0.5321940126481076,0.40426930764324104,inf,inf,0.36666190629480466,0.10440200043384465,inf,inf
1.34,0.4,0.5272737648234197,0.4044466090344207,inf,inf,0.362702146454017,0.10508897446930507,inf,inf
1.34,0.41,0.52227491540417,0.40463167554744534,inf,inf,0.35869210631322623,0.1058252423922174,inf,inf
1.34,0.42,0.517198265480777,0.4048247661010633,inf,inf,0.35463272908853094,0.10661309730200186,inf,inf
1.34,0.43,0.5120446307977758,0.40502614323286434,inf,inf,0.35052497610811195,0.10745479224526763,inf,inf
1.34,0.44,0.5068148415572281,0.4052360729467336,inf,inf,0.34636982640041514,0.10835253007259221,inf,inf
1.34,0.45,0.5015097422172559,0.4054548245558697,inf,inf,0.3421682762727931,0.10930845350360074,inf,inf
1.34,0.46,0.49613019128759744,0.4056826705211905,inf,inf,0.3379213388808926,0.11032463552829931,inf,inf
1.34,0.47,0.49067706112102744,0.40591988628553416,inf,inf,0.3336300437890487,0.11140307026978229,inf,inf
1.34,0.48,0.4851512377026562,0.4061667501031504,inf,inf,0.32929543652195536,0.11254566442701555,inf,inf
1.34,0.49,0.4795536204344958,0.4064235428649513,inf,inf,0.32491857810791047,0.11375422940692585,inf,inf
1.34,0.5,0.47388512191675014,0.40669054791930054,inf,inf,0.3205005446139002,0.11503047424227583,inf,inf
1.34,0.51,0.4681466677267847,0.40696805088843674,inf,inf,0.3160424266728401,0.1163759993767325,inf,inf
1.34,0.52,0.4623391961939885,0.40725633948066076,inf,inf,0.31154532900325216,0.11779229138115628,inf,inf
1.34,0.53,0.4564636581721028,0.4075557032982126,inf,inf,0.30701036992168906,0.11928071864644774,inf,inf
1.34,0.54,0.45052101680780043,0.40786643364103853,inf,inf,0.30243868084822156,0.12084252807868066,inf,inf
1.34,0.55,0.4445122473070835,0.40818882330651834,inf,inf,0.2978314058052718,0.12247884280263334,inf,inf
1.34,0.56,0.4384383366983542,0.4085231663851482,inf,inf,0.29318970091015717,0.12419066086075793,inf,inf
1.34,0.57,0.43230028359269684,0.40886975805233167,inf,inf,0.2885147338616094,0.12597885487667262,inf,inf
1.34,0.58,0.42609909794102335,0.4092288943566993,inf,inf,0.2838076834206398,0.1278441726361912,inf,inf
1.34,0.59,0.41983580078963356,0.40960087200438,inf,inf,0.27906973888604836,0.129787238524826,inf,inf
1.34,0.6,0.41351142403210955,0.4099859881402726,inf,inf,0.27430209956492324,0.13180855574924535,inf,inf
1.34,0.61,0.407127010158686,0.4103845401257084,inf,inf,0.2695059742384571,0.13390850926123946,inf,inf
1.34,0.62,0.40068361200418195,0.41079682531318584,inf,inf,0.2646825806234141,0.1360873692966442,inf,inf
1.34,0.63,0.3941822924926666,0.41122314081798617,inf,inf,0.2598331448295901,0.13834529543820082,inf,inf
1.34,0.64,0.38762412438041904,0.4116637832872641,inf,inf,0.25495890081361416,0.14068234111025588,inf,inf
1.34,0.65,0.3810101899954703,0.4121190486665153,inf,inf,0.2500610898294089,0.1430984584146174,inf,inf
1.34,0.66,0.37434158097687453,0.4125892319637064,inf,inf,0.24514095987568885,0.14559350322005782,inf,inf
1.34,0.67,0.36761939801089955,0.4130746270114189,inf,inf,0.24019976514079855,0.1481672404228506,inf,inf
1.34,0.68,0.3608447505650057,0.4135755262271112,inf,inf,inf,inf,inf,inf
1.34,0.69,0.35401875662034016,0.414092220371846,inf,inf,inf,inf,inf,inf
1.34,0.7,0.3471425424029673,0.4146249983078057,inf,inf,inf,inf,inf,inf
1.34,0.71,0.340217242112436,0.4151741467546368,inf,inf,inf,inf,inf,inf
1.34,0.72,0.3332439976488812,0.41573995004522557,inf,inf,inf,inf,inf,inf
1.35,-0.8,0.4740597468320401,0.41721500311706905,inf,inf,inf,inf,inf,inf
1.35,-0.79,0.47947222968840436,0.4166832429376267,inf,inf,inf,inf,inf,inf
1.35,-0.78,0.48483168905365404,0.4161683760467594,inf,inf,inf,inf,inf,inf
1.35,-0.77,0.49013703087069943,0.4156701021080829,inf,inf,inf,inf,inf,inf
1.35,-0.76,0.4953871677670427,0.41518811861277327,inf,inf,inf,inf,inf,inf
1.35,-0.75,0.5005810193307475,0.41472212114315354,inf,inf,0.41259796467290544,0.13153877915299622,inf,inf
1.35,-0.74,0.5057175123870795,0.4142718036347158,inf,inf,0.41499549779611566,0.12906702962818842,inf,inf
1.35,-0.73,0.510795581272326,0.41383685863645897,inf,inf,0.41737045115519145,0.12666937030557773,inf,inf
1.35,-0.72,0.5158141681088743,0.4134169775690948,inf,inf,0.41972192148876797,0.12434632882693632,inf,inf
1.35,-0.71,0.5207722230763628,0.41301185098074544,inf,inf,0.4220490022035719,0.12209837957896953,inf,inf
1.35,-0.7,0.5256687046845322,0.41262116880025496,inf,inf,0.42435078377662494,0.11992593808847231,inf,inf
1.35,-0.69,0.5305025800415479,0.4122446205872136,inf,inf,0.42662635416349204,0.11782935516859441,inf,inf
1.35,-0.68,0.5352728251240794,0.4118818957790986,inf,inf,0.42887479921235183,0.11580891086909502,inf,inf
1.35,-0.67,0.5399784250438461,0.41153268393474723,inf,inf,0.4310952030836601,0.11386480829540373,inf,inf
1.35,-0.66,0.5446183743125733,0.4111966749742955,inf,inf,0.4332866486751801,0.11199716737349921,inf,inf
1.35,-0.65,0.5491916771065342,0.41087355941535675,inf,inf,0.4354482180521635,0.11020601864932572,inf,inf
1.35,-0.64,0.5536973475284644,0.4105630286048701,inf,inf,0.4375789928824094,0.10849129722242873,inf,inf
1.35,-0.63,0.5581344098672455,0.41026477494699215,inf,inf,0.43967805487597866,0.10685283692304463,inf,inf
1.35,-0.62,0.5625018988561684,0.40997849212635223,inf,inf,0.4417444862293216,0.10529036484929878,inf,inf
1.35,-0.61,0.5667988599300889,0.4097038753270778,inf,inf,0.4437773700735228,0.1038034963862008,inf,inf
1.35,-0.6,0.5710243494786376,0.40944062144674764,inf,inf,0.44577579092645436,0.10239173082977689,inf,inf
1.35,-0.59,0.5751774350981416,0.4091884293058307,inf,inf,0.4477388351485172,0.1010544477378767,inf,inf
1.35,-0.58,0.5792571958412991,0.40894699985211685,inf,inf,0.44966559140175555,0.09979090412326234,inf,inf
1.35,-0.57,0.5832627224650697,0.40871603636009113,inf,inf,0.45155515111201083,0.0986002325945662,inf,inf
1.35,-0.56,0.5871931176750153,0.4084952446254422,inf,inf,0.4534066089338813,0.0974814405364263,inf,inf
1.35,-0.55,0.5910474963672878,0.4082843331540739,inf,inf,0.4552190632181752,0.0964334104019297,inf,inf
1.35,-0.54,0.5948249858691878,0.40808301334626745,inf,inf,0.4569916164815879,0.09545490116873578,inf,inf
1.35,-0.53,0.5985247261756554,0.4078909996753821,inf,inf,0.4587233758782947,0.0945445509857214,inf,inf
1.35,-0.52,0.6021458701835831,0.40770800986137534,inf,inf,0.460413453673163,0.09370088101043646,inf,inf
1.35,-0.51,0.6056875839232628,0.40753376503902944,inf,inf,0.46206096771631255,0.0929223004101717,inf,inf
1.35,-0.5,0.6091490467872693,0.407367989920917,inf,inf,0.4636650419186772,0.09220711247207976,inf,inf
1.35,-0.49,0.6125294517555354,0.4072104129550085,inf,inf,0.46522480672830646,0.0915535217417825,inf,inf
1.35,-0.48,0.6158280056180914,0.4070607664770525,inf,inf,0.46673939960706257,0.09095964208614309,inf,inf
1.35,-0.47,0.6190439291941193,0.40691878685773625,inf,inf,0.46820796550743005,0.09042350555560351,inf,inf
1.35,-0.46,0.6221764575485914,0.40678421464462716,inf,inf,0.46962965734911233,0.08994307190519871,inf,inf
1.35,-0.45,0.6252248402047509,0.4066567946988687,inf,inf,0.4710036364950998,0.08951623862187362,inf,inf
1.35,-0.44,0.6281883413530015,0.40653627632683004,inf,inf,0.4723290732268959,0.08914085129913518,inf,inf
1.35,-0.43,0.6310662400580188,0.4064224134067484,inf,inf,0.4736051472185938,0.08881471419860375,inf,inf
1.35,-0.42,0.6338578304606899,0.40631496451013505,inf,inf,0.4748310480094595,0.08853560084130775,inf,inf
1.35,-0.41,0.6365624219772202,0.40621369301857074,inf,inf,0.4760059754747292,0.08830126447934722,inf,inf
1.35,-0.4,0.6391793394937803,0.40611836723544953,inf,inf,0.47712914029428255,0.0881094483100181,inf,inf
1.35,-0.39,0.6417079235590679,0.4060287604928989,inf,inf,0.478199764418878,0.08795789530914364,inf,inf
1.35,-0.38,0.6441475305716119,0.4059446512542229,inf,inf,0.4792170815336352,0.08784435757719647,inf,inf
1.35,-0.37,0.6464975329632453,0.40586582321145265,inf,inf,0.4801803375184104,0.08776660511008262,inf,inf
1.35,-0.36,0.6487573193803772,0.4057920653787408,inf,inf,0.48108879090481294,0.08772243392546658,inf,inf
1.35,-0.35,0.6509262948589996,0.405723172181026,inf,inf,0.481941713329447,0.08770967349431082,inf,inf
1.35,-0.34,0.6530038809971638,0.4056589435385907,inf,inf,0.4827383899831563,0.08772619344556752,inf,inf
1.35,-0.33,0.6549895161227925,0.4055991849472368,inf,inf,0.48347812005588775,0.08776990952883797,inf,inf
1.35,-0.32,0.6568826554578912,0.40554370755454383,inf,inf,0.48416021717686863,0.08783878883520632,inf,inf
1.35,-0.31,0.6586827712774981,0.40549232823200587,inf,inf,0.48478400984981906,0.0879308542899681,inf,inf
1.35,-0.3,0.6603893530657982,0.4054448696432025,inf,inf,0.48534884188284,0.08804418844239027,inf,inf
1.35,-0.29,0.6620019076662126,0.405401160308371,inf,inf,0.48585407281267656,0.08817693658709472,inf,inf
1.35,-0.28,0.6635199594287166,0.4053610346650703,inf,inf,0.4862990783230914,0.08832730925907374,inf,inf
1.35,-0.27,0.664943050352642,0.4053243331254477,inf,inf,0.48668325065695717,0.08849358414976179,inf,inf
1.35,-0.26,0.6662707402223318,0.4052909021298442,inf,inf,0.48700599902186825,0.08867410749537219,inf,inf
1.35,-0.25,0.6675026067431092,0.4052605941971823,inf,inf,0.487266749988871,0.08886729499083569,inf,inf
1.35,-0.24,0.6686382456674674,0.4052332679719464,inf,inf,0.4874649478840998,0.08907163228346539,inf,inf
1.35,-0.23,0.6696772709212933,0.4052087882681155,inf,inf,0.48760005517296756,0.08928567510012998,inf,inf
1.35,-0.22,0.6706193147210391,0.40518702610983653,inf,inf,0.48767155283665753,0.08950804906042574,inf,inf
1.35,-0.21,0.671464027690521,0.4051678587693328,inf,inf,0.48767894074061635,0.0897374492262857,inf,inf
1.35,-0.2,0.672211078968967,0.40515116980170374,inf,inf,0.4876217379947705,0.08997263943588404,inf,inf
1.35,-0.19,0.672860156317769,0.4051368490770922,inf,inf,0.487499483305188,0.09021245146670466,inf,inf
1.35,-0.18,0.6734109662195371,0.4051247928100849,inf,inf,0.4873117353169336,0.09045578406935754,inf,inf
1.35,-0.17,0.6738632339740073,0.40511490358636487,inf,inf,0.4870580729478191,0.0907016019103802,inf,inf
1.35,-0.16,0.6742167037893592,0.4051070903870942,inf,inf,0.4867380957128242,0.09094893445878434,inf,inf
1.35,-0.15,0.6744711388661223,0.4051012686105111,inf,inf,0.4863514240389124,0.09119687484769176,inf,inf
1.35,-0.14,0.6746263214792044,0.40509736009131847,inf,inf,0.48589769956999485,0.09144457873915575,inf,inf
1.35,-0.13,0.674682053053159,0.40509529311772724,inf,inf,0.48537658546181905,0.09169126321699937,inf,inf
1.35,-0.12,0.674638154233217,0.40509500244618574,inf,inf,0.4847877666665146,0.09193620572955521,inf,inf
1.35,-0.11,0.6744944649496823,0.40509642931393935,inf,inf,0.48413095020659647,0.09217874310133639,inf,inf
1.35,-0.1,0.6742508444793898,0.4050995214494289,inf,inf,0.4834058654381983,0.09241827063007081,inf,inf
1.35,-0.09,0.6739071715010472,0.4051042330806494,inf,inf,0.4826122643032975,0.09265424128303579,inf,inf
1.35,-0.08,0.6734633441453589,0.4051105249413979,inf,inf,0.48174992157075414,0.09288616500446585,inf,inf
1.35,-0.07,0.6729192800400983,0.4051183642754988,inf,inf,0.48081863506594846,0.09311360814370312,inf,inf
1.35,-0.06,0.6722749163501399,0.4051277248392263,inf,inf,0.4798182258888213,0.09333619301184358,inf,inf
1.35,-0.05,0.6715302098120888,0.4051385869016315,inf,inf,0.47874853862012756,0.09355359757295789,inf,inf
1.35,-0.04,0.670685136764068,0.4051509372430438,inf,inf,0.4776094415157548,0.09376555527431721,inf,inf
1.35,-0.03,0.6697396931702905,0.40516476915162736,inf,inf,0.4764008266888906,0.0939718550185204,inf,inf
1.35,-0.02,0.6686938946397998,0.4051800824183097,inf,inf,0.4751226102799153,0.09417234127913383,inf,inf
1.35,-0.01,0.6675477764407404,0.40519688332952314,inf,inf,0.47377473261385417,0.09436691435998629,inf,inf
1.35,0.0,0.6663013935088394,0.40521518465840906,inf,inf,0.47235715834522907,0.09455553079708076,inf,inf
1.35,0.01,0.6649548204510282,0.4052350056540565,inf,inf,0.47086987659020085,0.09473820390079787,inf,inf
1.35,0.02,0.6635081515435931,0.4052563720289573,inf,inf,0.469312901045861,0.09491500443479375,inf,inf
1.35,0.03,0.6619615007251166,0.4052793159446146,inf,inf,0.46768627009654784,0.09508606142683299,inf,inf
1.35,0.04,0.6603150015843455,0.40530387599533585,inf,inf,0.4659900469070801,0.0952515631053504,inf,inf
1.35,0.05,0.6585688073423677,0.4053300971901187,inf,inf,0.46422431950283016,0.09541175795438986,inf,inf
1.35,0.06,0.6567230908302673,0.4053580309327294,inf,inf,0.46238920083651003,0.09556695587796489,inf,inf
1.35,0.07,0.6547780444604488,0.4053877349999077,inf,inf,0.46048482884160613,0.09571752946355767,inf,inf
1.35,0.08,0.652733880194088,0.4054192735175016,inf,inf,0.45851136647240054,0.09586391533274681,inf,inf
1.35,0.09,0.6505908295022315,0.4054527169347646,inf,inf,0.45646900173049065,0.09600661556530946,inf,inf
1.35,0.1,0.6483491433222588,0.4054881419966911,inf,inf,0.45435794767777526,0.09614619918131741,inf,inf
1.35,0.11,0.6460090920085557,0.4055256317141971,inf,inf,0.4521784424358528,0.09628330366373092,inf,inf
1.35,0.12,0.6435709652789667,0.4055652753322883,inf,inf,0.4499307491717932,0.0964186365019474,inf,inf
1.35,0.13,0.6410350721553902,0.40560716829608695,inf,inf,0.44761515607027436,0.09655297673451196,inf,inf
1.35,0.14,0.6384017408988819,0.4056514122146572,inf,inf,0.44523197629204514,0.09668717646684664,inf,inf
1.35,0.15,0.6356713189406534,0.40569811482265633,inf,inf,0.44278154791873625,0.09682216233745816,inf,inf
1.35,0.16,0.632844172806928,0.40574738993952364,inf,inf,0.4402642338839935,0.09695893690344505,inf,inf
1.35,0.17,0.6299206880395449,0.40579935742649786,inf,inf,0.43768042189097356,0.09709857991368928,inf,inf
1.35,0.18,0.6269012691103197,0.4058541431410671,inf,inf,0.43503052431621425,0.09724224943542649,inf,inf
1.35,0.19,0.6237863393317747,0.4059118788889195,inf,inf,0.43231497809990405,0.09739118279745987,inf,inf
1.35,0.2,0.6205763407623647,0.4059727023733995,inf,inf,0.4295342446226176,0.09754669731079312,inf,inf
1.35,0.21,0.617271734105318,0.4060367571421983,inf,inf,0.4266888095685477,0.0977101907254043,inf,inf
1.35,0.22,0.613872998605072,0.4061041925314373,inf,inf,0.423779182775303,0.0978831413799009,inf,inf
1.35,0.23,0.6103806319369137,0.40617516360674066,inf,inf,0.42080589807034885,0.09806710799939587,inf,inf
1.35,0.24,0.6067951500915983,0.4062498311017072,inf,inf,0.41776951309417276,0.09826372909600545,inf,inf
1.35,0.25,0.6031170872567929,0.40632836135307515,inf,inf,0.4146706091102481,0.09847472192619827,inf,inf
1.35,0.26,0.5993469956916796,0.40641092623311187,inf,inf,0.41150979080193384,0.0987018809597028,inf,inf
1.35,0.27,0.5954854455985933,0.40649770307863836,inf,inf,0.408287686056372,0.0989470758163341,inf,inf
1.35,0.28,0.5915330249881493,0.40658887461695514,inf,inf,0.40500494573554535,0.09921224862965711,inf,inf
1.35,0.29,0.5874903395411843,0.4066846288883853,inf,inf,0.401662243434596,0.09949941080033473,inf,inf
1.35,0.3,0.5833580124651833,0.40678515916548,inf,inf,0.39826027522755947,0.09981063910723505,inf,inf
1.35,0.31,0.5791366843464497,0.4068906638685252,inf,inf,0.3947997594006467,0.10014807115096172,inf,inf
1.35,0.32,0.5748270129974115,0.40700134647786335,inf,inf,0.39128143617324174,0.10051390011269222,inf,inf
1.35,0.33,0.5704296732994687,0.40711741544214225,inf,inf,0.3877060674067643,0.1009103688207224,inf,inf
1.35,0.34,0.5659453570422064,0.40723908408302867,inf,inf,0.3840744363016002,0.10133976312819036,inf,inf
1.35,0.35,0.5613747727566023,0.4073665704961329,inf,inf,0.3803873470822319,0.10180440461768149,inf,inf
1.35,0.36,0.5567186455446457,0.40750009744796184,inf,inf,0.376645624670809,0.10230664266186065,inf,inf
1.35,0.37,0.551977716906011,0.4076398922688605,inf,inf,0.3728501143493246,0.10284884588333368,inf,inf
1.35,0.38,0.547152744557669,0.4077861867420419,inf,inf,0.3690016814106205,0.10343339307167361,inf,inf
1.35,0.39,0.542244502251774,0.40793921698837005,inf,inf,0.3651012107984122,0.10406266363001526,inf,inf
1.35,0.4,0.5372537795877469,0.40809922334706733,inf,inf,0.36114960673658847,0.10473902763787357,inf,inf
1.35,0.41,0.5321813818222578,0.40826645025214375,inf,inf,0.3571477923479873,0.10546483562991527,inf,inf
1.35,0.42,0.5270281296725173,0.40844114610460797,inf,inf,0.3530967092628936,0.10624240820202595,inf,inf
1.35,0.43,0.5217948591176452,0.4086235631401863,inf,inf,0.34899731721750493,0.10707402556552725,inf,inf
1.35,0.44,0.5164824211954937,0.40881395729290443,inf,inf,0.34485059364260007,0.10796191717735026,inf,inf
1.35,0.45,0.511091681796051,0.409012588054064,inf,inf,0.3406575332427044,0.10890825157792215,inf,inf
1.35,0.46,0.5056235214500617,0.40921971832687565,inf,inf,0.3364191475659639,0.10991512656917558,inf,inf
1.35,0.47,0.5000788351148232,0.40943561427669173,inf,inf,0.33213646456504153,0.1109845598622432,inf,inf
1.35,0.48,0.4944585319563541,0.4096605451766229,inf,inf,0.32781052814928513,0.11211848031798022,inf,inf
1.35,0.49,0.48876353512780635,0.4098947832488227,inf,inf,0.3234423977284673,0.11331871989366465,inf,inf
1.35,0.5,0.4829947815438652,0.4101386035012742,inf,inf,0.3190331477483692,0.11458700639619446,inf,inf
1.35,0.51,0.4771532216529082,0.4103922835600871,inf,inf,0.3145838672185022,0.11592495712639096,inf,inf
1.35,0.52,0.4712398192047615,0.4106561034974408,inf,inf,0.31009565923228655,0.11733407348106964,inf,inf
1.35,0.53,0.46525555101595195,0.41093034565506537,inf,inf,0.30556964047995727,0.11881573656005896,inf,inf
1.35,0.54,0.45920140673092774,0.41121529446343014,inf,inf,0.3010069407545324,0.12037120380498144,inf,inf
1.35,0.55,0.45307838858106025,0.4115112362566553,inf,inf,0.29640870245113415,0.12200160667622004,inf,inf
1.35,0.56,0.4468875111402955,0.41181845908314585,inf,inf,0.29177608006000333,0.12370794935451347,inf,inf
1.35,0.57,0.44062980107727656,0.41213725251207234,inf,inf,0.2871102396535057,0.1254911084351027,inf,inf
1.35,0.58,0.4343062969053731,0.41246790743597306,inf,inf,0.2824123583674478,0.12735183356546606,inf,inf
1.35,0.59,0.4279180487298198,0.4128107158691472,inf,inf,0.27768362387708145,0.12929074896316645,inf,inf
1.35,0.6,0.421466117991681,0.4131659707424066,inf,inf,0.2729252338680417,0.13130835573835364,inf,inf
1.35,0.61,0.41495157720936154,0.4135339656940243,inf,inf,0.26813839550263685,0.13340503493630915,inf,inf
1.35,0.62,0.4083755097178908,0.4139149948571203,inf,inf,0.2633243248817687,0.13558105120910394,inf,inf
1.35,0.63,0.4017390094050553,0.414309352643666,inf,inf,0.2584842465028421,0.13783655702187275,inf,inf
1.35,0.64,0.3950431804463132,0.41471733352527584,inf,inf,0.2536193927140147,0.14017159729830958,inf,inf
1.35,0.65,0.38828913703581697,0.41513923181076146,inf,inf,0.24873100316509733,0.14258611441142843,inf,inf
1.35,0.66,0.38147800311656743,0.4155753414208615,inf,inf,0.24382032425549038,0.14507995342911592,inf,inf
1.35,0.67,0.3746109121077641,0.4160259556604529,inf,inf,inf,inf,inf,inf
1.35,0.68,0.36768900663024073,0.41649136698808875,inf,inf,inf,inf,inf,inf
1.35,0.69,0.36071343823021773,0.41697186678322934,inf,inf,inf,inf,inf,inf
1.35,0.7,0.3536853671005353,0.41746774511166523,inf,inf,inf,inf,inf,inf
1.35,0.71,0.3466059618007731,0.41797929048921495,inf,inf,inf,inf,inf,inf
1.35,0.72,0.3394763989754227,0.4185067896434388,inf,inf,inf,inf,inf,inf
1.36,-0.79,0.4756993543706509,0.4152288308373073,inf,inf,inf,inf,inf,inf
1.36,-0.78,0.48129925414147096,0.41470340747011336,inf,inf,inf,inf,inf,inf
1.36,-0.77,0.4868441414047609,0.41419463859938205,inf,inf,inf,inf,inf,inf
1.36,-0.76,0.49233288612220405,0.4137022254097583,inf,inf,inf,inf,inf,inf
1.36,-0.75,0.4977643653311997,0.41322586711488285,inf,inf,inf,inf,inf,inf
1.36,-0.74,0.5031374634291244,0.4127652612144461,inf,inf,0.41323295403025817,0.1291543452543333,inf,inf
1.36,-0.73,0.5084510724601321,0.41232010374995315,inf,inf,0.4156024772688647,0.1267542998563006,inf,inf
1.36,-0.72,0.5137040923978792,0.41189008955808376,inf,inf,0.4179486322012038,0.12442888598954523,inf,inf
1.36,-0.71,0.5188954314292813,0.4114749125220309,inf,inf,0.42027051335563037,0.12217858375781866,inf,inf
1.36,-0.7,0.5240240062358341,0.41107426581998596,inf,inf,0.42256721230816385,0.12000381459320375,inf,inf
1.36,-0.69,0.5290887422732854,0.4106878421710672,inf,inf,0.4248378180903485,0.11790493537744876,inf,inf
1.36,-0.68,0.5340885740516444,0.41031533407781445,inf,inf,0.42708141760292984,0.11588223236238496,inf,inf
1.36,-0.67,0.53902244541102,0.4099564340655628,inf,inf,0.4292970960351554,0.11393591495418838,inf,inf
1.36,-0.66,0.5438893097983039,0.409610834918294,inf,inf,0.4314839372894399,0.11206610943836674,inf,inf
1.36,-0.65,0.548688130540834,0.40927822991047985,inf,inf,0.43364102441118124,0.11027285273429291,inf,inf
1.36,-0.64,0.5534178811181164,0.40895831303520475,inf,inf,0.4357674400234761,0.10855608627922636,inf,inf
1.36,-0.63,0.5580775454321801,0.4086507792280091,inf,inf,0.4378622667665044,0.10691565015135096,inf,inf
1.36,-0.62,0.5626661180758453,0.4083553245865628,inf,inf,0.43992458774130005,0.10535127754911457,inf,inf
1.36,-0.61,0.5671826045995862,0.40807164658574996,inf,inf,0.4419534869576984,0.1038625897492014,inf,inf
1.36,-0.6,0.5716260217742107,0.4077994442882832,inf,inf,0.44394804978615676,0.10244909166743074,inf,inf
